accuracy,macro_f1,weighted_f1,test_load,seed,model,condition,n_test,train_time_s,complexity
1.0,1.0,1.0,0,303,mean_da,clean_reextract,792,6.554308899969328,10822
0.9179292929292929,0.9149397534045067,0.9149397534045067,0,303,mean_da,vibration_missing,792,6.554308899969328,10822
0.9154040404040404,0.9126930822253332,0.9126930822253332,0,303,mean_da,electrical_missing,792,6.554308899969328,10822
1.0,1.0,1.0,0,303,mean_da,vibration_gain_075,792,6.554308899969328,10822
1.0,1.0,1.0,0,303,mean_da,vibration_gain_050,792,6.554308899969328,10822
0.9873737373737373,0.9873697102420311,0.9873697102420311,0,303,mean_da,vibration_gain_025,792,6.554308899969328,10822
1.0,1.0,1.0,0,303,mean_da,electrical_gain_075,792,6.554308899969328,10822
0.9974747474747475,0.9974698737337365,0.9974698737337367,0,303,mean_da,electrical_gain_050,792,6.554308899969328,10822
0.9949494949494949,0.9949343074422573,0.9949343074422574,0,303,mean_da,electrical_gain_025,792,6.554308899969328,10822
1.0,1.0,1.0,0,303,mean_da,vibration_drift_025rms,792,6.554308899969328,10822
1.0,1.0,1.0,0,303,mean_da,vibration_drift_050rms,792,6.554308899969328,10822
1.0,1.0,1.0,0,303,mean_da,vibration_drift_100rms,792,6.554308899969328,10822
1.0,1.0,1.0,0,303,mean_da,electrical_drift_025rms,792,6.554308899969328,10822
0.9962121212121212,0.996212012922039,0.9962120129220389,0,303,mean_da,electrical_drift_050rms,792,6.554308899969328,10822
0.6212121212121212,0.5203396428149955,0.5203396428149955,0,303,mean_da,electrical_drift_100rms,792,6.554308899969328,10822
0.9924242424242424,0.992397206757676,0.9923972067576761,0,303,gate_da,clean_reextract,792,8.647287599975243,27400
0.8787878787878788,0.8670935189607386,0.8670935189607385,0,303,gate_da,vibration_missing,792,8.647287599975243,27400
0.9204545454545454,0.918904345096086,0.9189043450960862,0,303,gate_da,electrical_missing,792,8.647287599975243,27400
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,303,gate_da,vibration_gain_075,792,8.647287599975243,27400
0.9974747474747475,0.9974747112418395,0.9974747112418396,0,303,gate_da,vibration_gain_050,792,8.647287599975243,27400
0.9886363636363636,0.9886542131017569,0.9886542131017569,0,303,gate_da,vibration_gain_025,792,8.647287599975243,27400
0.9204545454545454,0.918904345096086,0.9189043450960862,0,303,gate_da,electrical_gain_075,792,8.647287599975243,27400
0.9204545454545454,0.918904345096086,0.9189043450960862,0,303,gate_da,electrical_gain_050,792,8.647287599975243,27400
0.9204545454545454,0.918904345096086,0.9189043450960862,0,303,gate_da,electrical_gain_025,792,8.647287599975243,27400
0.9924242424242424,0.992397206757676,0.9923972067576761,0,303,gate_da,vibration_drift_025rms,792,8.647287599975243,27400
0.9886363636363636,0.9885867554568998,0.9885867554568998,0,303,gate_da,vibration_drift_050rms,792,8.647287599975243,27400
0.9797979797979798,0.9796578075336444,0.9796578075336444,0,303,gate_da,vibration_drift_100rms,792,8.647287599975243,27400
0.9936868686868687,0.9936660037758319,0.993666003775832,0,303,gate_da,electrical_drift_025rms,792,8.647287599975243,27400
0.9873737373737373,0.9873463014636451,0.9873463014636451,0,303,gate_da,electrical_drift_050rms,792,8.647287599975243,27400
0.8459595959595959,0.8196926262924338,0.8196926262924339,0,303,gate_da,electrical_drift_100rms,792,8.647287599975243,27400
0.9974747474747475,0.9974794400449793,0.9974794400449793,0,303,rcarf_hard,clean_reextract,792,11.057487200014293,35657
0.8522727272727273,0.8350965107442202,0.83509651074422,0,303,rcarf_hard,vibration_missing,792,11.057487200014293,35657
0.9356060606060606,0.9339222381512559,0.9339222381512556,0,303,rcarf_hard,electrical_missing,792,11.057487200014293,35657
0.9936868686868687,0.9937042904419614,0.9937042904419612,0,303,rcarf_hard,vibration_gain_075,792,11.057487200014293,35657
0.928030303030303,0.925592944786604,0.9255929447866039,0,303,rcarf_hard,vibration_gain_050,792,11.057487200014293,35657
0.8813131313131313,0.8671568447923429,0.8671568447923429,0,303,rcarf_hard,vibration_gain_025,792,11.057487200014293,35657
0.9356060606060606,0.9339222381512559,0.9339222381512556,0,303,rcarf_hard,electrical_gain_075,792,11.057487200014293,35657
0.9356060606060606,0.9339222381512559,0.9339222381512556,0,303,rcarf_hard,electrical_gain_050,792,11.057487200014293,35657
0.9356060606060606,0.9339222381512559,0.9339222381512556,0,303,rcarf_hard,electrical_gain_025,792,11.057487200014293,35657
0.9974747474747475,0.9974794400449793,0.9974794400449793,0,303,rcarf_hard,vibration_drift_025rms,792,11.057487200014293,35657
