accuracy,macro_f1,weighted_f1,test_load,seed,model,condition,fit_time_s
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,305,lr,vibration_drift_050rms,0.13628460001200438
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,305,lr,vibration_drift_100rms,0.13628460001200438
0.9987373737373737,0.9987373556209197,0.9987373556209197,0,305,lr,electrical_drift_025rms,0.13628460001200438
0.9949494949494949,0.9949540425818558,0.994954042581856,0,305,lr,electrical_drift_050rms,0.13628460001200438
0.6679292929292929,0.6035076274636314,0.6035076274636315,0,305,lr,electrical_drift_100rms,0.13628460001200438
1.0,1.0,1.0,0,305,svm_rbf,clean_reextract,0.9629612999269739
0.9065656565656566,0.9049115905501348,0.9049115905501347,0,305,svm_rbf,vibration_missing,0.9629612999269739
0.8775252525252525,0.8704537267018674,0.8704537267018673,0,305,svm_rbf,electrical_missing,0.9629612999269739
1.0,1.0,1.0,0,305,svm_rbf,vibration_gain_075,0.9629612999269739
1.0,1.0,1.0,0,305,svm_rbf,vibration_gain_050,0.9629612999269739
1.0,1.0,1.0,0,305,svm_rbf,vibration_gain_025,0.9629612999269739
0.16666666666666666,0.047619047619047616,0.04761904761904762,0,305,svm_rbf,electrical_gain_075,0.9629612999269739
1.0,1.0,1.0,0,305,svm_rbf,electrical_gain_050,0.9629612999269739
0.16666666666666666,0.048034934497816595,0.048034934497816595,0,305,svm_rbf,electrical_gain_025,0.9629612999269739
1.0,1.0,1.0,0,305,svm_rbf,vibration_drift_025rms,0.9629612999269739
1.0,1.0,1.0,0,305,svm_rbf,vibration_drift_050rms,0.9629612999269739
1.0,1.0,1.0,0,305,svm_rbf,vibration_drift_100rms,0.9629612999269739
0.9949494949494949,0.9949483352468427,0.9949483352468428,0,305,svm_rbf,electrical_drift_025rms,0.9629612999269739
0.9936868686868687,0.9936816161132301,0.9936816161132302,0,305,svm_rbf,electrical_drift_050rms,0.9629612999269739
0.702020202020202,0.6600659809094667,0.6600659809094666,0,305,svm_rbf,electrical_drift_100rms,0.9629612999269739
0.9924242424242424,0.9924232318499606,0.9924232318499606,0,305,knn,clean_reextract,0.001434899982996285
0.5757575757575758,0.5710070247414442,0.5710070247414442,0,305,knn,vibration_missing,0.001434899982996285
0.875,0.8728592135723149,0.8728592135723148,0,305,knn,electrical_missing,0.001434899982996285
0.9835858585858586,0.9836194555271583,0.9836194555271583,0,305,knn,vibration_gain_075,0.001434899982996285
0.976010101010101,0.9760383802898254,0.9760383802898256,0,305,knn,vibration_gain_050,0.001434899982996285
0.946969696969697,0.9473085509508842,0.9473085509508844,0,305,knn,vibration_gain_025,0.001434899982996285
0.5277777777777778,0.45467779811447046,0.4546777981144704,0,305,knn,electrical_gain_075,0.001434899982996285
0.946969696969697,0.9466648738266336,0.9466648738266337,0,305,knn,electrical_gain_050,0.001434899982996285
0.5896464646464646,0.5249436032024575,0.5249436032024575,0,305,knn,electrical_gain_025,0.001434899982996285
0.98989898989899,0.9898978525032911,0.9898978525032909,0,305,knn,vibration_drift_025rms,0.001434899982996285
0.9911616161616161,0.9911606055873343,0.9911606055873343,0,305,knn,vibration_drift_050rms,0.001434899982996285
0.98989898989899,0.9898978883275573,0.9898978883275573,0,305,knn,vibration_drift_100rms,0.001434899982996285
0.9911616161616161,0.9911410133230848,0.9911410133230849,0,305,knn,electrical_drift_025rms,0.001434899982996285
0.9886363636363636,0.9886348819781241,0.9886348819781241,0,305,knn,electrical_drift_050rms,0.001434899982996285
0.86489898989899,0.8626366513469662,0.8626366513469663,0,305,knn,electrical_drift_100rms,0.001434899982996285
0.8169191919191919,0.8021333886828156,0.8021333886828157,0,305,gnb,clean_reextract,0.0030824000714346766
0.31186868686868685,0.1644149458467086,0.1644149458467086,0,305,gnb,vibration_missing,0.0030824000714346766
0.7904040404040404,0.7734274640088593,0.7734274640088594,0,305,gnb,electrical_missing,0.0030824000714346766
0.8169191919191919,0.8010893246187365,0.8010893246187364,0,305,gnb,vibration_gain_075,0.0030824000714346766
0.7803030303030303,0.7665214899015588,0.7665214899015589,0,305,gnb,vibration_gain_050,0.0030824000714346766
0.5580808080808081,0.4963160544076684,0.49631605440766846,0,305,gnb,vibration_gain_025,0.0030824000714346766
0.803030303030303,0.7882229196534504,0.7882229196534505,0,305,gnb,electrical_gain_075,0.0030824000714346766
0.7171717171717171,0.6930902969153531,0.6930902969153531,0,305,gnb,electrical_gain_050,0.0030824000714346766
0.6944444444444444,0.6593382161830975,0.6593382161830976,0,305,gnb,electrical_gain_025,0.0030824000714346766
0.8118686868686869,0.7956898082791256,0.7956898082791257,0,305,gnb,vibration_drift_025rms,0.0030824000714346766
0.8106060606060606,0.7941536676503537,0.7941536676503538,0,305,gnb,vibration_drift_050rms,0.0030824000714346766
0.8005050505050505,0.7803705103179185,0.7803705103179185,0,305,gnb,vibration_drift_100rms,0.0030824000714346766
0.8093434343434344,0.7933097258206342,0.7933097258206342,0,305,gnb,electrical_drift_025rms,0.0030824000714346766
0.8169191919191919,0.8016982451120503,0.8016982451120503,0,305,gnb,electrical_drift_050rms,0.0030824000714346766
0.8169191919191919,0.8015817950337483,0.8015817950337484,0,305,gnb,electrical_drift_100rms,0.0030824000714346766
0.9722222222222222,0.9717974053072949,0.971797405307295,0,305,lda,clean_reextract,0.015462299925275147
0.5820707070707071,0.5434650490702029,0.5434650490702029,0,305,lda,vibration_missing,0.015462299925275147
0.7853535353535354,0.7775481532358858,0.7775481532358859,0,305,lda,electrical_missing,0.015462299925275147
0.9785353535353535,0.9782225166233851,0.9782225166233851,0,305,lda,vibration_gain_075,0.015462299925275147
0.9848484848484849,0.9847352205203898,0.9847352205203899,0,305,lda,vibration_gain_050,0.015462299925275147
0.9570707070707071,0.9572147886517567,0.9572147886517566,0,305,lda,vibration_gain_025,0.015462299925275147
0.9633838383838383,0.9628306066074633,0.9628306066074632,0,305,lda,electrical_gain_075,0.015462299925275147
0.9406565656565656,0.9394395297964003,0.9394395297964006,0,305,lda,electrical_gain_050,0.015462299925275147
0.9154040404040404,0.912734214316727,0.912734214316727,0,305,lda,electrical_gain_025,0.015462299925275147
0.9709595959595959,0.9704960880623985,0.9704960880623987,0,305,lda,vibration_drift_025rms,0.015462299925275147
0.9709595959595959,0.9705603533074361,0.9705603533074363,0,305,lda,vibration_drift_050rms,0.015462299925275147
0.9633838383838383,0.9624269415151931,0.9624269415151931,0,305,lda,vibration_drift_100rms,0.015462299925275147
0.9696969696969697,0.9692803331177998,0.9692803331177996,0,305,lda,electrical_drift_025rms,0.015462299925275147
0.9671717171717171,0.9666057562104814,0.9666057562104812,0,305,lda,electrical_drift_050rms,0.015462299925275147
0.9002525252525253,0.8967472989014192,0.8967472989014192,0,305,lda,electrical_drift_100rms,0.015462299925275147
0.803030303030303,0.795710142692382,0.795710142692382,0,305,cart,clean_reextract,0.27662450005300343
0.7222222222222222,0.7176511407731866,0.7176511407731866,0,305,cart,vibration_missing,0.27662450005300343
0.7929292929292929,0.7842630992958083,0.7842630992958083,0,305,cart,electrical_missing,0.27662450005300343
0.821969696969697,0.8162087699115507,0.8162087699115507,0,305,cart,vibration_gain_075,0.27662450005300343
0.7878787878787878,0.7864246131002902,0.7864246131002902,0,305,cart,vibration_gain_050,0.27662450005300343
0.3472222222222222,0.33960500700073654,0.3396050070007366,0,305,cart,vibration_gain_025,0.27662450005300343
0.7904040404040404,0.7808780494373028,0.7808780494373029,0,305,cart,electrical_gain_075,0.27662450005300343
0.7904040404040404,0.7808780494373028,0.7808780494373029,0,305,cart,electrical_gain_050,0.27662450005300343
0.7904040404040404,0.7808780494373028,0.7808780494373029,0,305,cart,electrical_gain_025,0.27662450005300343
0.8005050505050505,0.7928099538678649,0.7928099538678648,0,305,cart,vibration_drift_025rms,0.27662450005300343
0.7929292929292929,0.7859586127120028,0.7859586127120028,0,305,cart,vibration_drift_050rms,0.27662450005300343
0.7032828282828283,0.7066502798564658,0.7066502798564658,0,305,cart,vibration_drift_100rms,0.27662450005300343
0.8042929292929293,0.797320657781158,0.7973206577811581,0,305,cart,electrical_drift_025rms,0.27662450005300343
0.8042929292929293,0.797320657781158,0.7973206577811581,0,305,cart,electrical_drift_050rms,0.27662450005300343
0.8017676767676768,0.7939913796177844,0.7939913796177844,0,305,cart,electrical_drift_100rms,0.27662450005300343
0.9785353535353535,0.9785043450055305,0.9785043450055305,0,305,rf,clean_reextract,7.268481199978851
0.7234848484848485,0.6676026470807273,0.6676026470807271,0,305,rf,vibration_missing,7.268481199978851
0.9330808080808081,0.9329840773493467,0.9329840773493467,0,305,rf,electrical_missing,7.268481199978851
0.9936868686868687,0.993684603350031,0.993684603350031,0,305,rf,vibration_gain_075,7.268481199978851
0.9911616161616161,0.9911605327066376,0.9911605327066376,0,305,rf,vibration_gain_050,7.268481199978851
0.7424242424242424,0.732650256263565,0.7326502562635648,0,305,rf,vibration_gain_025,7.268481199978851
0.9696969696969697,0.9696668745858418,0.9696668745858418,0,305,rf,electrical_gain_075,7.268481199978851
0.9722222222222222,0.9721931812616847,0.9721931812616849,0,305,rf,electrical_gain_050,7.268481199978851
0.9696969696969697,0.9696719513445284,0.9696719513445283,0,305,rf,electrical_gain_025,7.268481199978851
0.9785353535353535,0.9785043450055305,0.9785043450055305,0,305,rf,vibration_drift_025rms,7.268481199978851
0.9772727272727273,0.9772433420981685,0.9772433420981685,0,305,rf,vibration_drift_050rms,7.268481199978851
0.9558080808080808,0.9557332532343015,0.9557332532343016,0,305,rf,vibration_drift_100rms,7.268481199978851
0.9797979797979798,0.9797739392706744,0.9797739392706742,0,305,rf,electrical_drift_025rms,7.268481199978851
0.9797979797979798,0.9797739392706744,0.9797739392706742,0,305,rf,electrical_drift_050rms,7.268481199978851
0.9785353535353535,0.978512671922989,0.978512671922989,0,305,rf,electrical_drift_100rms,7.268481199978851
0.9936868686868687,0.9936856908677624,0.9936856908677625,0,305,extra_trees,clean_reextract,1.2911653000628576
0.7626262626262627,0.7254114718950336,0.7254114718950336,0,305,extra_trees,vibration_missing,1.2911653000628576
0.9356060606060606,0.9351965179733402,0.9351965179733402,0,305,extra_trees,electrical_missing,1.2911653000628576
0.9848484848484849,0.9848171152518979,0.9848171152518977,0,305,extra_trees,vibration_gain_075,1.2911653000628576
0.9848484848484849,0.9848313926314162,0.9848313926314161,0,305,extra_trees,vibration_gain_050,1.2911653000628576
0.8939393939393939,0.8932848469688205,0.8932848469688205,0,305,extra_trees,vibration_gain_025,1.2911653000628576
0.9797979797979798,0.9797759224531948,0.9797759224531947,0,305,extra_trees,electrical_gain_075,1.2911653000628576
0.9810606060606061,0.9810451038176553,0.9810451038176553,0,305,extra_trees,electrical_gain_050,1.2911653000628576
0.9797979797979798,0.979779411764706,0.979779411764706,0,305,extra_trees,electrical_gain_025,1.2911653000628576
0.9936868686868687,0.9936856908677624,0.9936856908677625,0,305,extra_trees,vibration_drift_025rms,1.2911653000628576
0.9861111111111112,0.9860929507700663,0.9860929507700664,0,305,extra_trees,vibration_drift_050rms,1.2911653000628576
0.952020202020202,0.9511588130631923,0.9511588130631923,0,305,extra_trees,vibration_drift_100rms,1.2911653000628576
0.9936868686868687,0.9936856908677624,0.9936856908677625,0,305,extra_trees,electrical_drift_025rms,1.2911653000628576
0.9911616161616161,0.991157682924968,0.9911576829249681,0,305,extra_trees,electrical_drift_050rms,1.2911653000628576
0.98989898989899,0.9898927535562221,0.9898927535562222,0,305,extra_trees,electrical_drift_100rms,1.2911653000628576
0.9835858585858586,0.9835856230719563,0.9835856230719564,0,305,hist_gb,clean_reextract,6.5598634000634775
0.8409090909090909,0.8375213260094093,0.8375213260094092,0,305,hist_gb,vibration_missing,6.5598634000634775
0.928030303030303,0.9274844260357115,0.9274844260357116,0,305,hist_gb,electrical_missing,6.5598634000634775
0.9785353535353535,0.9785350455556352,0.9785350455556353,0,305,hist_gb,vibration_gain_075,6.5598634000634775
0.9797979797979798,0.9797968202950124,0.9797968202950124,0,305,hist_gb,vibration_gain_050,6.5598634000634775
0.9406565656565656,0.9419425158842832,0.9419425158842833,0,305,hist_gb,vibration_gain_025,6.5598634000634775
0.9482323232323232,0.9482015695963851,0.9482015695963851,0,305,hist_gb,electrical_gain_075,6.5598634000634775
0.9494949494949495,0.9494642551550531,0.949464255155053,0,305,hist_gb,electrical_gain_050,6.5598634000634775
0.9482323232323232,0.948192060288593,0.948192060288593,0,305,hist_gb,electrical_gain_025,6.5598634000634775
0.9823232323232324,0.9823222177581359,0.9823222177581358,0,305,hist_gb,vibration_drift_025rms,6.5598634000634775
0.9823232323232324,0.9823222177581359,0.9823222177581358,0,305,hist_gb,vibration_drift_050rms,6.5598634000634775
0.9684343434343434,0.9684199618593304,0.9684199618593304,0,305,hist_gb,vibration_drift_100rms,6.5598634000634775
0.9797979797979798,0.9797968202950124,0.9797968202950124,0,305,hist_gb,electrical_drift_025rms,6.5598634000634775
0.9558080808080808,0.9552823069400778,0.9552823069400778,0,305,hist_gb,electrical_drift_050rms,6.5598634000634775
0.8888888888888888,0.8860814820214192,0.8860814820214195,0,305,hist_gb,electrical_drift_100rms,6.5598634000634775
0.9886363636363636,0.9886322860300555,0.9886322860300556,0,305,xgboost,clean_reextract,5.361019000061788
0.8409090909090909,0.8384521465189564,0.8384521465189566,0,305,xgboost,vibration_missing,5.361019000061788
0.9154040404040404,0.9152857246225422,0.9152857246225422,0,305,xgboost,electrical_missing,5.361019000061788
0.9835858585858586,0.9835743104512757,0.9835743104512759,0,305,xgboost,vibration_gain_075,5.361019000061788
0.9835858585858586,0.9835743104512757,0.9835743104512759,0,305,xgboost,vibration_gain_050,5.361019000061788
0.9318181818181818,0.9346912889719584,0.9346912889719585,0,305,xgboost,vibration_gain_025,5.361019000061788
0.9545454545454546,0.9545676545676547,0.9545676545676546,0,305,xgboost,electrical_gain_075,5.361019000061788
0.952020202020202,0.9520743680546288,0.9520743680546286,0,305,xgboost,electrical_gain_050,5.361019000061788
0.9507575757575758,0.9508119650680878,0.9508119650680878,0,305,xgboost,electrical_gain_025,5.361019000061788
0.9886363636363636,0.9886322860300555,0.9886322860300556,0,305,xgboost,vibration_drift_025rms,5.361019000061788
0.9886363636363636,0.9886322860300555,0.9886322860300556,0,305,xgboost,vibration_drift_050rms,5.361019000061788
0.9886363636363636,0.9886348960351286,0.9886348960351286,0,305,xgboost,vibration_drift_100rms,5.361019000061788
0.9785353535353535,0.978498023715415,0.9784980237154152,0,305,xgboost,electrical_drift_025rms,5.361019000061788
0.9494949494949495,0.9489469583290475,0.9489469583290475,0,305,xgboost,electrical_drift_050rms,5.361019000061788
0.9204545454545454,0.9181451076050083,0.9181451076050082,0,305,xgboost,electrical_drift_100rms,5.361019000061788
1.0,1.0,1.0,111,301,lr,clean_reextract,0.1256960000609979
0.9393939393939394,0.9393853001396271,0.939385300139627,111,301,lr,vibration_missing,0.1256960000609979
0.9684343434343434,0.9684556828152017,0.9684556828152017,111,301,lr,electrical_missing,0.1256960000609979
1.0,1.0,1.0,111,301,lr,vibration_gain_075,0.1256960000609979
1.0,1.0,1.0,111,301,lr,vibration_gain_050,0.1256960000609979
0.9457070707070707,0.9455968245974216,0.9455968245974216,111,301,lr,vibration_gain_025,0.1256960000609979
1.0,1.0,1.0,111,301,lr,electrical_gain_075,0.1256960000609979
0.9987373737373737,0.9987373556209196,0.9987373556209197,111,301,lr,electrical_gain_050,0.1256960000609979
0.98989898989899,0.9899247666399488,0.989924766639949,111,301,lr,electrical_gain_025,0.1256960000609979
1.0,1.0,1.0,111,301,lr,vibration_drift_025rms,0.1256960000609979
1.0,1.0,1.0,111,301,lr,vibration_drift_050rms,0.1256960000609979
1.0,1.0,1.0,111,301,lr,vibration_drift_100rms,0.1256960000609979
1.0,1.0,1.0,111,301,lr,electrical_drift_025rms,0.1256960000609979
0.9987373737373737,0.9987373556209196,0.9987373556209198,111,301,lr,electrical_drift_050rms,0.1256960000609979
0.7070707070707071,0.6378973155990204,0.6378973155990203,111,301,lr,electrical_drift_100rms,0.1256960000609979
1.0,1.0,1.0,111,301,svm_rbf,clean_reextract,0.9442797000519931
0.9191919191919192,0.9193239343738201,0.91932393437382,111,301,svm_rbf,vibration_missing,0.9442797000519931
0.9747474747474747,0.974898369016698,0.974898369016698,111,301,svm_rbf,electrical_missing,0.9442797000519931
1.0,1.0,1.0,111,301,svm_rbf,vibration_gain_075,0.9442797000519931
0.9987373737373737,0.9987373556209197,0.9987373556209197,111,301,svm_rbf,vibration_gain_050,0.9442797000519931
0.9848484848484849,0.9849518059196988,0.9849518059196987,111,301,svm_rbf,vibration_gain_025,0.9442797000519931
0.16666666666666666,0.047619047619047616,0.04761904761904762,111,301,svm_rbf,electrical_gain_075,0.9442797000519931
1.0,1.0,1.0,111,301,svm_rbf,electrical_gain_050,0.9442797000519931
0.33207070707070707,0.17208861638589598,0.172088616385896,111,301,svm_rbf,electrical_gain_025,0.9442797000519931
1.0,1.0,1.0,111,301,svm_rbf,vibration_drift_025rms,0.9442797000519931
1.0,1.0,1.0,111,301,svm_rbf,vibration_drift_050rms,0.9442797000519931
1.0,1.0,1.0,111,301,svm_rbf,vibration_drift_100rms,0.9442797000519931
1.0,1.0,1.0,111,301,svm_rbf,electrical_drift_025rms,0.9442797000519931
1.0,1.0,1.0,111,301,svm_rbf,electrical_drift_050rms,0.9442797000519931
0.6792929292929293,0.6455766792484722,0.6455766792484722,111,301,svm_rbf,electrical_drift_100rms,0.9442797000519931
0.9987373737373737,0.9987373556209196,0.9987373556209198,111,301,knn,clean_reextract,0.0013584999833256006
0.5732323232323232,0.5605179209051543,0.5605179209051544,111,301,knn,vibration_missing,0.0013584999833256006
0.9709595959595959,0.9711862473041051,0.9711862473041051,111,301,knn,electrical_missing,0.0013584999833256006
0.9924242424242424,0.9924229377837192,0.9924229377837194,111,301,knn,vibration_gain_075,0.0013584999833256006
0.9861111111111112,0.9860885778525498,0.9860885778525498,111,301,knn,vibration_gain_050,0.0013584999833256006
0.9318181818181818,0.9320721041076827,0.9320721041076828,111,301,knn,vibration_gain_025,0.0013584999833256006
0.380050505050505,0.36904667945684166,0.36904667945684166,111,301,knn,electrical_gain_075,0.0013584999833256006
0.9684343434343434,0.9683172071001298,0.9683172071001296,111,301,knn,electrical_gain_050,0.0013584999833256006
0.6792929292929293,0.6229271235903079,0.6229271235903079,111,301,knn,electrical_gain_025,0.0013584999833256006
0.9987373737373737,0.9987373556209196,0.9987373556209198,111,301,knn,vibration_drift_025rms,0.0013584999833256006
0.9987373737373737,0.9987373556209196,0.9987373556209198,111,301,knn,vibration_drift_050rms,0.0013584999833256006
0.9987373737373737,0.9987373556209196,0.9987373556209198,111,301,knn,vibration_drift_100rms,0.0013584999833256006
0.9974747474747475,0.9974746025368765,0.9974746025368766,111,301,knn,electrical_drift_025rms,0.0013584999833256006
0.9987373737373737,0.9987373556209197,0.9987373556209197,111,301,knn,electrical_drift_050rms,0.0013584999833256006
0.9242424242424242,0.9235711610883325,0.9235711610883327,111,301,knn,electrical_drift_100rms,0.0013584999833256006
0.9166666666666666,0.915566410727975,0.9155664107279751,111,301,gnb,clean_reextract,0.003101999987848103
0.2777777777777778,0.14987045474850355,0.14987045474850352,111,301,gnb,vibration_missing,0.003101999987848103
0.8712121212121212,0.8675368129209783,0.8675368129209782,111,301,gnb,electrical_missing,0.003101999987848103
0.9356060606060606,0.9353923052336057,0.9353923052336056,111,301,gnb,vibration_gain_075,0.003101999987848103
0.875,0.8812254145628352,0.881225414562835,111,301,gnb,vibration_gain_050,0.003101999987848103
0.6553030303030303,0.6040315582154908,0.6040315582154908,111,301,gnb,vibration_gain_025,0.003101999987848103
0.9040404040404041,0.9021406641394049,0.9021406641394049,111,301,gnb,electrical_gain_075,0.003101999987848103
0.8838383838383839,0.8803346037280132,0.8803346037280133,111,301,gnb,electrical_gain_050,0.003101999987848103
0.8686868686868687,0.8633892786623331,0.8633892786623332,111,301,gnb,electrical_gain_025,0.003101999987848103
0.9166666666666666,0.915566410727975,0.9155664107279751,111,301,gnb,vibration_drift_025rms,0.003101999987848103
0.9191919191919192,0.9183716790987839,0.9183716790987839,111,301,gnb,vibration_drift_050rms,0.003101999987848103
0.9154040404040404,0.9147459183391451,0.9147459183391452,111,301,gnb,vibration_drift_100rms,0.003101999987848103
0.9090909090909091,0.9075649650172432,0.907564965017243,111,301,gnb,electrical_drift_025rms,0.003101999987848103
0.9255050505050505,0.9245742971887493,0.9245742971887494,111,301,gnb,electrical_drift_050rms,0.003101999987848103
0.9318181818181818,0.931327429087705,0.9313274290877052,111,301,gnb,electrical_drift_100rms,0.003101999987848103
0.9949494949494949,0.9949483352468427,0.9949483352468428,111,301,lda,clean_reextract,0.015187499928288162
0.7159090909090909,0.6898761834461798,0.6898761834461797,111,301,lda,vibration_missing,0.015187499928288162
0.9381313131313131,0.9372731810688943,0.9372731810688942,111,301,lda,electrical_missing,0.015187499928288162
0.9936868686868687,0.9936846033500308,0.993684603350031,111,301,lda,vibration_gain_075,0.015187499928288162
0.9911616161616161,0.9911094147211869,0.9911094147211867,111,301,lda,vibration_gain_050,0.015187499928288162
0.9330808080808081,0.9316918223690003,0.9316918223690004,111,301,lda,vibration_gain_025,0.015187499928288162
0.9886363636363636,0.9886231415643181,0.9886231415643181,111,301,lda,electrical_gain_075,0.015187499928288162
0.9797979797979798,0.9796008936241741,0.9796008936241741,111,301,lda,electrical_gain_050,0.015187499928288162
0.9709595959595959,0.970439633945555,0.9704396339455549,111,301,lda,electrical_gain_025,0.015187499928288162
0.9949494949494949,0.9949483352468427,0.9949483352468428,111,301,lda,vibration_drift_025rms,0.015187499928288162
0.9949494949494949,0.9949483352468427,0.9949483352468428,111,301,lda,vibration_drift_050rms,0.015187499928288162
0.9949494949494949,0.9949483352468427,0.9949483352468428,111,301,lda,vibration_drift_100rms,0.015187499928288162
0.9924242424242424,0.9924203273040483,0.9924203273040482,111,301,lda,electrical_drift_025rms,0.015187499928288162
0.9936868686868687,0.9936846033500308,0.993684603350031,111,301,lda,electrical_drift_050rms,0.015187499928288162
0.898989898989899,0.889179401165006,0.8891794011650062,111,301,lda,electrical_drift_100rms,0.015187499928288162
0.9722222222222222,0.972278747360924,0.9722787473609239,111,301,cart,clean_reextract,0.28337329998612404
0.7651515151515151,0.7622225703186244,0.7622225703186245,111,301,cart,vibration_missing,0.28337329998612404
0.9684343434343434,0.9684876108365693,0.9684876108365694,111,301,cart,electrical_missing,0.28337329998612404
0.9633838383838383,0.9639157651797051,0.9639157651797052,111,301,cart,vibration_gain_075,0.28337329998612404
0.946969696969697,0.9463252457273792,0.9463252457273792,111,301,cart,vibration_gain_050,0.28337329998612404
0.648989898989899,0.5974330392857401,0.5974330392857401,111,301,cart,vibration_gain_025,0.28337329998612404
0.9684343434343434,0.9685089282388603,0.9685089282388601,111,301,cart,electrical_gain_075,0.28337329998612404
0.9684343434343434,0.9685089282388603,0.9685089282388601,111,301,cart,electrical_gain_050,0.28337329998612404
0.9684343434343434,0.9685089282388603,0.9685089282388601,111,301,cart,electrical_gain_025,0.28337329998612404
0.9722222222222222,0.972278747360924,0.9722787473609239,111,301,cart,vibration_drift_025rms,0.28337329998612404
0.9722222222222222,0.972278747360924,0.9722787473609239,111,301,cart,vibration_drift_050rms,0.28337329998612404
0.9646464646464646,0.9646845886754855,0.9646845886754856,111,301,cart,vibration_drift_100rms,0.28337329998612404
0.9696969696969697,0.969766314552509,0.9697663145525091,111,301,cart,electrical_drift_025rms,0.28337329998612404
0.9722222222222222,0.972278747360924,0.9722787473609239,111,301,cart,electrical_drift_050rms,0.28337329998612404
0.9722222222222222,0.972278747360924,0.9722787473609239,111,301,cart,electrical_drift_100rms,0.28337329998612404
1.0,1.0,1.0,111,301,rf,clean_reextract,7.442089700023644
0.7916666666666666,0.7855225404280394,0.7855225404280393,111,301,rf,vibration_missing,7.442089700023644
0.9987373737373737,0.9987373556209197,0.9987373556209197,111,301,rf,electrical_missing,7.442089700023644
0.9962121212121212,0.9962022275380491,0.9962022275380492,111,301,rf,vibration_gain_075,7.442089700023644
0.9987373737373737,0.9987373556209196,0.9987373556209198,111,301,rf,vibration_gain_050,7.442089700023644
0.7941919191919192,0.7759074586086828,0.7759074586086828,111,301,rf,vibration_gain_025,7.442089700023644
1.0,1.0,1.0,111,301,rf,electrical_gain_075,7.442089700023644
1.0,1.0,1.0,111,301,rf,electrical_gain_050,7.442089700023644
1.0,1.0,1.0,111,301,rf,electrical_gain_025,7.442089700023644
1.0,1.0,1.0,111,301,rf,vibration_drift_025rms,7.442089700023644
1.0,1.0,1.0,111,301,rf,vibration_drift_050rms,7.442089700023644
0.9987373737373737,0.9987373556209197,0.9987373556209197,111,301,rf,vibration_drift_100rms,7.442089700023644
1.0,1.0,1.0,111,301,rf,electrical_drift_025rms,7.442089700023644
1.0,1.0,1.0,111,301,rf,electrical_drift_050rms,7.442089700023644
1.0,1.0,1.0,111,301,rf,electrical_drift_100rms,7.442089700023644
1.0,1.0,1.0,111,301,extra_trees,clean_reextract,1.3603616999462247
0.7828282828282829,0.7713023078530314,0.7713023078530316,111,301,extra_trees,vibration_missing,1.3603616999462247
0.9962121212121212,0.9962120849792132,0.9962120849792132,111,301,extra_trees,electrical_missing,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,vibration_gain_075,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,vibration_gain_050,1.3603616999462247
0.9255050505050505,0.9215887638752548,0.9215887638752549,111,301,extra_trees,vibration_gain_025,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,electrical_gain_075,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,electrical_gain_050,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,electrical_gain_025,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,vibration_drift_025rms,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,vibration_drift_050rms,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,vibration_drift_100rms,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,electrical_drift_025rms,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,electrical_drift_050rms,1.3603616999462247
1.0,1.0,1.0,111,301,extra_trees,electrical_drift_100rms,1.3603616999462247
1.0,1.0,1.0,111,301,hist_gb,clean_reextract,6.301381600089371
0.8333333333333334,0.8279168171817788,0.8279168171817788,111,301,hist_gb,vibration_missing,6.301381600089371
0.9696969696969697,0.9694444444444444,0.9694444444444444,111,301,hist_gb,electrical_missing,6.301381600089371
1.0,1.0,1.0,111,301,hist_gb,vibration_gain_075,6.301381600089371
1.0,1.0,1.0,111,301,hist_gb,vibration_gain_050,6.301381600089371
0.9608585858585859,0.9603113406561432,0.9603113406561431,111,301,hist_gb,vibration_gain_025,6.301381600089371
0.9696969696969697,0.9693478403786733,0.9693478403786735,111,301,hist_gb,electrical_gain_075,6.301381600089371
0.9709595959595959,0.9707374904217329,0.970737490421733,111,301,hist_gb,electrical_gain_050,6.301381600089371
0.9709595959595959,0.9707374904217329,0.970737490421733,111,301,hist_gb,electrical_gain_025,6.301381600089371
1.0,1.0,1.0,111,301,hist_gb,vibration_drift_025rms,6.301381600089371
1.0,1.0,1.0,111,301,hist_gb,vibration_drift_050rms,6.301381600089371
1.0,1.0,1.0,111,301,hist_gb,vibration_drift_100rms,6.301381600089371
0.9987373737373737,0.9987373556209196,0.9987373556209197,111,301,hist_gb,electrical_drift_025rms,6.301381600089371
1.0,1.0,1.0,111,301,hist_gb,electrical_drift_050rms,6.301381600089371
1.0,1.0,1.0,111,301,hist_gb,electrical_drift_100rms,6.301381600089371
1.0,1.0,1.0,111,301,xgboost,clean_reextract,5.307984699960798
