test_load,seed,model,condition,n_test,accuracy,macro_f1,weighted_f1,train_time_s,parameters
111,302,resnet,clean_reextract,792,1.0,1.0,1.0,12.66786110002431,56838
111,302,resnet,vibration_missing,792,0.5126262626262627,0.4973510346196881,0.49735103461968805,12.66786110002431,56838
111,302,resnet,electrical_missing,792,0.7941919191919192,0.7692667853732069,0.7692667853732068,12.66786110002431,56838
111,302,resnet,vibration_gain_075,792,1.0,1.0,1.0,12.66786110002431,56838
111,302,resnet,vibration_gain_050,792,0.9267676767676768,0.9237893055972469,0.923789305597247,12.66786110002431,56838
111,302,resnet,vibration_gain_025,792,0.7714646464646465,0.7314194101007002,0.7314194101007001,12.66786110002431,56838
111,302,resnet,electrical_gain_075,792,0.44696969696969696,0.3383282843993007,0.3383282843993007,12.66786110002431,56838
111,302,resnet,electrical_gain_050,792,0.2222222222222222,0.12443047918303222,0.12443047918303221,12.66786110002431,56838
111,302,resnet,electrical_gain_025,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,12.66786110002431,56838
111,302,resnet,vibration_drift_025rms,792,1.0,1.0,1.0,12.66786110002431,56838
111,302,resnet,vibration_drift_050rms,792,1.0,1.0,1.0,12.66786110002431,56838
111,302,resnet,vibration_drift_100rms,792,1.0,1.0,1.0,12.66786110002431,56838
111,302,resnet,electrical_drift_025rms,792,1.0,1.0,1.0,12.66786110002431,56838
111,302,resnet,electrical_drift_050rms,792,1.0,1.0,1.0,12.66786110002431,56838
111,302,resnet,electrical_drift_100rms,792,0.8446969696969697,0.8299926737159057,0.8299926737159058,12.66786110002431,56838
111,302,ft_transformer,clean_reextract,792,1.0,1.0,1.0,29.52755870000692,929670
111,302,ft_transformer,vibration_missing,792,0.3421717171717172,0.1863752366348126,0.1863752366348126,29.52755870000692,929670
111,302,ft_transformer,electrical_missing,792,0.601010101010101,0.483042754442953,0.483042754442953,29.52755870000692,929670
111,302,ft_transformer,vibration_gain_075,792,0.9974747474747475,0.9974746025368767,0.9974746025368766,29.52755870000692,929670
111,302,ft_transformer,vibration_gain_050,792,0.7247474747474747,0.7090910970231677,0.7090910970231677,29.52755870000692,929670
111,302,ft_transformer,vibration_gain_025,792,0.3383838383838384,0.20187313801005588,0.20187313801005594,29.52755870000692,929670
111,302,ft_transformer,electrical_gain_075,792,0.24494949494949494,0.1270899470899471,0.12708994708994711,29.52755870000692,929670
111,302,ft_transformer,electrical_gain_050,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,29.52755870000692,929670
111,302,ft_transformer,electrical_gain_025,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,29.52755870000692,929670
111,302,ft_transformer,vibration_drift_025rms,792,1.0,1.0,1.0,29.52755870000692,929670
111,302,ft_transformer,vibration_drift_050rms,792,1.0,1.0,1.0,29.52755870000692,929670
111,302,ft_transformer,vibration_drift_100rms,792,1.0,1.0,1.0,29.52755870000692,929670
111,302,ft_transformer,electrical_drift_025rms,792,1.0,1.0,1.0,29.52755870000692,929670
111,302,ft_transformer,electrical_drift_050rms,792,1.0,1.0,1.0,29.52755870000692,929670
111,302,ft_transformer,electrical_drift_100rms,792,0.7840909090909091,0.7617278225801719,0.7617278225801719,29.52755870000692,929670
111,302,tabm,clean_reextract,792,1.0,1.0,1.0,10.165119499986758,806080
111,302,tabm,vibration_missing,792,0.48358585858585856,0.41531084851455863,0.4153108485145587,10.165119499986758,806080
111,302,tabm,electrical_missing,792,0.7727272727272727,0.7321138123769702,0.7321138123769703,10.165119499986758,806080
111,302,tabm,vibration_gain_075,792,1.0,1.0,1.0,10.165119499986758,806080
111,302,tabm,vibration_gain_050,792,0.9835858585858586,0.9835910501131767,0.9835910501131767,10.165119499986758,806080
111,302,tabm,vibration_gain_025,792,0.7222222222222222,0.6822870315608621,0.6822870315608622,10.165119499986758,806080
111,302,tabm,electrical_gain_075,792,0.41414141414141414,0.2702381070468027,0.2702381070468027,10.165119499986758,806080
111,302,tabm,electrical_gain_050,792,0.3282828282828283,0.1659980231408803,0.1659980231408803,10.165119499986758,806080
111,302,tabm,electrical_gain_025,792,0.3055555555555556,0.16255534471853259,0.16255534471853259,10.165119499986758,806080
111,302,tabm,vibration_drift_025rms,792,1.0,1.0,1.0,10.165119499986758,806080
111,302,tabm,vibration_drift_050rms,792,1.0,1.0,1.0,10.165119499986758,806080
111,302,tabm,vibration_drift_100rms,792,1.0,1.0,1.0,10.165119499986758,806080
111,302,tabm,electrical_drift_025rms,792,1.0,1.0,1.0,10.165119499986758,806080
111,302,tabm,electrical_drift_050rms,792,0.9936868686868687,0.993684603350031,0.993684603350031,10.165119499986758,806080
111,302,tabm,electrical_drift_100rms,792,0.43686868686868685,0.3271070738399287,0.3271070738399287,10.165119499986758,806080
111,302,tmc,clean_reextract,792,1.0,1.0,1.0,20.86011859998689,15372
111,302,tmc,vibration_missing,792,0.9823232323232324,0.9823134761656238,0.9823134761656238,20.86011859998689,15372
111,302,tmc,electrical_missing,792,0.9709595959595959,0.9709553750641673,0.9709553750641672,20.86011859998689,15372
111,302,tmc,vibration_gain_075,792,0.9987373737373737,0.9987373556209197,0.9987373556209197,20.86011859998689,15372
111,302,tmc,vibration_gain_050,792,0.9608585858585859,0.9598058782039772,0.9598058782039771,20.86011859998689,15372
111,302,tmc,vibration_gain_025,792,0.7815656565656566,0.7460780754113254,0.7460780754113253,20.86011859998689,15372
111,302,tmc,electrical_gain_075,792,0.4128787878787879,0.33859739368998626,0.3385973936899863,20.86011859998689,15372
111,302,tmc,electrical_gain_050,792,0.3813131313131313,0.30142580013913006,0.30142580013913006,20.86011859998689,15372
111,302,tmc,electrical_gain_025,792,0.3712121212121212,0.2869571223505529,0.2869571223505529,20.86011859998689,15372
111,302,tmc,vibration_drift_025rms,792,1.0,1.0,1.0,20.86011859998689,15372
111,302,tmc,vibration_drift_050rms,792,1.0,1.0,1.0,20.86011859998689,15372
111,302,tmc,vibration_drift_100rms,792,1.0,1.0,1.0,20.86011859998689,15372
111,302,tmc,electrical_drift_025rms,792,0.9949494949494949,0.9949343074422573,0.9949343074422574,20.86011859998689,15372
111,302,tmc,electrical_drift_050rms,792,0.7878787878787878,0.745798564249453,0.745798564249453,20.86011859998689,15372
111,302,tmc,electrical_drift_100rms,792,0.4595959595959596,0.37445806029291767,0.3744580602929176,20.86011859998689,15372
111,303,mlp,clean_reextract,792,1.0,1.0,1.0,6.359349400008796,10758
111,303,mlp,vibration_missing,792,0.44065656565656564,0.35014788391774765,0.3501478839177477,6.359349400008796,10758
111,303,mlp,electrical_missing,792,0.8699494949494949,0.8648964891573511,0.8648964891573512,6.359349400008796,10758
111,303,mlp,vibration_gain_075,792,1.0,1.0,1.0,6.359349400008796,10758
111,303,mlp,vibration_gain_050,792,0.9633838383838383,0.9633021232138562,0.9633021232138561,6.359349400008796,10758
111,303,mlp,vibration_gain_025,792,0.7638888888888888,0.7373327898294516,0.7373327898294516,6.359349400008796,10758
111,303,mlp,electrical_gain_075,792,0.30303030303030304,0.19626385610671296,0.19626385610671299,6.359349400008796,10758
111,303,mlp,electrical_gain_050,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,6.359349400008796,10758
111,303,mlp,electrical_gain_025,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,6.359349400008796,10758
111,303,mlp,vibration_drift_025rms,792,1.0,1.0,1.0,6.359349400008796,10758
111,303,mlp,vibration_drift_050rms,792,1.0,1.0,1.0,6.359349400008796,10758
111,303,mlp,vibration_drift_100rms,792,1.0,1.0,1.0,6.359349400008796,10758
111,303,mlp,electrical_drift_025rms,792,1.0,1.0,1.0,6.359349400008796,10758
111,303,mlp,electrical_drift_050rms,792,1.0,1.0,1.0,6.359349400008796,10758
111,303,mlp,electrical_drift_100rms,792,0.9936868686868687,0.9936911791300287,0.9936911791300287,6.359349400008796,10758
111,303,resnet,clean_reextract,792,1.0,1.0,1.0,12.739369999995688,56838
111,303,resnet,vibration_missing,792,0.42297979797979796,0.3395382527749249,0.3395382527749249,12.739369999995688,56838
111,303,resnet,electrical_missing,792,0.7613636363636364,0.7260097741046821,0.726009774104682,12.739369999995688,56838
111,303,resnet,vibration_gain_075,792,1.0,1.0,1.0,12.739369999995688,56838
111,303,resnet,vibration_gain_050,792,0.9633838383838383,0.9630233432389513,0.9630233432389516,12.739369999995688,56838
111,303,resnet,vibration_gain_025,792,0.7967171717171717,0.7749699496538794,0.7749699496538792,12.739369999995688,56838
111,303,resnet,electrical_gain_075,792,0.3421717171717172,0.19286082426785947,0.19286082426785947,12.739369999995688,56838
111,303,resnet,electrical_gain_050,792,0.28535353535353536,0.14855687606112053,0.14855687606112053,12.739369999995688,56838
111,303,resnet,electrical_gain_025,792,0.19318181818181818,0.08663558663558664,0.08663558663558664,12.739369999995688,56838
111,303,resnet,vibration_drift_025rms,792,1.0,1.0,1.0,12.739369999995688,56838
111,303,resnet,vibration_drift_050rms,792,1.0,1.0,1.0,12.739369999995688,56838
111,303,resnet,vibration_drift_100rms,792,1.0,1.0,1.0,12.739369999995688,56838
111,303,resnet,electrical_drift_025rms,792,1.0,1.0,1.0,12.739369999995688,56838
111,303,resnet,electrical_drift_050rms,792,1.0,1.0,1.0,12.739369999995688,56838
111,303,resnet,electrical_drift_100rms,792,0.7878787878787878,0.7690822313970754,0.7690822313970755,12.739369999995688,56838
111,303,ft_transformer,clean_reextract,792,1.0,1.0,1.0,30.322964799997862,929670
111,303,ft_transformer,vibration_missing,792,0.4128787878787879,0.3304937252042447,0.33049372520424464,30.322964799997862,929670
111,303,ft_transformer,electrical_missing,792,0.63510101010101,0.5638618886430445,0.5638618886430445,30.322964799997862,929670
111,303,ft_transformer,vibration_gain_075,792,1.0,1.0,1.0,30.322964799997862,929670
111,303,ft_transformer,vibration_gain_050,792,0.9406565656565656,0.9396987696118689,0.939698769611869,30.322964799997862,929670
111,303,ft_transformer,vibration_gain_025,792,0.5707070707070707,0.4853165556392403,0.4853165556392404,30.322964799997862,929670
111,303,ft_transformer,electrical_gain_075,792,0.16666666666666666,0.047722342733188726,0.047722342733188726,30.322964799997862,929670
111,303,ft_transformer,electrical_gain_050,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,30.322964799997862,929670
111,303,ft_transformer,electrical_gain_025,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,30.322964799997862,929670
111,303,ft_transformer,vibration_drift_025rms,792,1.0,1.0,1.0,30.322964799997862,929670
111,303,ft_transformer,vibration_drift_050rms,792,1.0,1.0,1.0,30.322964799997862,929670
111,303,ft_transformer,vibration_drift_100rms,792,1.0,1.0,1.0,30.322964799997862,929670
111,303,ft_transformer,electrical_drift_025rms,792,1.0,1.0,1.0,30.322964799997862,929670
111,303,ft_transformer,electrical_drift_050rms,792,0.9987373737373737,0.9987373556209196,0.9987373556209198,30.322964799997862,929670
111,303,ft_transformer,electrical_drift_100rms,792,0.9532828282828283,0.9535824953935242,0.953582495393524,30.322964799997862,929670
111,303,tabm,clean_reextract,792,1.0,1.0,1.0,10.202906699996674,806080
111,303,tabm,vibration_missing,792,0.51010101010101,0.4264815667884618,0.4264815667884617,10.202906699996674,806080
111,303,tabm,electrical_missing,792,0.773989898989899,0.7344008800816172,0.7344008800816171,10.202906699996674,806080
111,303,tabm,vibration_gain_075,792,1.0,1.0,1.0,10.202906699996674,806080
111,303,tabm,vibration_gain_050,792,0.98989898989899,0.9898949298409248,0.9898949298409248,10.202906699996674,806080
111,303,tabm,vibration_gain_025,792,0.8042929292929293,0.7708348483798271,0.770834848379827,10.202906699996674,806080
111,303,tabm,electrical_gain_075,792,0.625,0.5216937874430687,0.5216937874430687,10.202906699996674,806080
111,303,tabm,electrical_gain_050,792,0.42297979797979796,0.303013891071082,0.303013891071082,10.202906699996674,806080
111,303,tabm,electrical_gain_025,792,0.23484848484848486,0.14424918497349287,0.14424918497349284,10.202906699996674,806080
111,303,tabm,vibration_drift_025rms,792,1.0,1.0,1.0,10.202906699996674,806080
111,303,tabm,vibration_drift_050rms,792,1.0,1.0,1.0,10.202906699996674,806080
111,303,tabm,vibration_drift_100rms,792,1.0,1.0,1.0,10.202906699996674,806080
111,303,tabm,electrical_drift_025rms,792,1.0,1.0,1.0,10.202906699996674,806080
111,303,tabm,electrical_drift_050rms,792,1.0,1.0,1.0,10.202906699996674,806080
111,303,tabm,electrical_drift_100rms,792,0.6338383838383839,0.551040092819146,0.551040092819146,10.202906699996674,806080
111,303,tmc,clean_reextract,792,1.0,1.0,1.0,21.021780400013085,15372
111,303,tmc,vibration_missing,792,0.9633838383838383,0.9632055990016739,0.963205599001674,21.021780400013085,15372
111,303,tmc,electrical_missing,792,0.9722222222222222,0.972164173769916,0.972164173769916,21.021780400013085,15372
111,303,tmc,vibration_gain_075,792,0.9987373737373737,0.9987373556209197,0.9987373556209197,21.021780400013085,15372
111,303,tmc,vibration_gain_050,792,0.9545454545454546,0.9531612828085193,0.9531612828085192,21.021780400013085,15372
111,303,tmc,vibration_gain_025,792,0.7563131313131313,0.7165684542882387,0.7165684542882386,21.021780400013085,15372
111,303,tmc,electrical_gain_075,792,0.38762626262626265,0.3174165381782288,0.31741653817822874,21.021780400013085,15372
111,303,tmc,electrical_gain_050,792,0.36237373737373735,0.27694505630600746,0.27694505630600746,21.021780400013085,15372
111,303,tmc,electrical_gain_025,792,0.3547979797979798,0.26370160936221493,0.2637016093622149,21.021780400013085,15372
111,303,tmc,vibration_drift_025rms,792,1.0,1.0,1.0,21.021780400013085,15372
111,303,tmc,vibration_drift_050rms,792,1.0,1.0,1.0,21.021780400013085,15372
111,303,tmc,vibration_drift_100rms,792,1.0,1.0,1.0,21.021780400013085,15372
111,303,tmc,electrical_drift_025rms,792,0.9936868686868687,0.9936567047743866,0.9936567047743866,21.021780400013085,15372
111,303,tmc,electrical_drift_050rms,792,0.7891414141414141,0.7461195881075909,0.7461195881075909,21.021780400013085,15372
111,303,tmc,electrical_drift_100rms,792,0.45580808080808083,0.3476890602995222,0.3476890602995222,21.021780400013085,15372
111,304,mlp,clean_reextract,792,1.0,1.0,1.0,6.3268659000168554,10758
111,304,mlp,vibration_missing,792,0.4393939393939394,0.387425892791933,0.38742589279193307,6.3268659000168554,10758
111,304,mlp,electrical_missing,792,0.898989898989899,0.8978498920877426,0.8978498920877427,6.3268659000168554,10758
111,304,mlp,vibration_gain_075,792,1.0,1.0,1.0,6.3268659000168554,10758
111,304,mlp,vibration_gain_050,792,0.952020202020202,0.9514307612596039,0.9514307612596038,6.3268659000168554,10758
111,304,mlp,vibration_gain_025,792,0.7992424242424242,0.7677788497289538,0.7677788497289537,6.3268659000168554,10758
111,304,mlp,electrical_gain_075,792,0.42803030303030304,0.28771711913484316,0.28771711913484316,6.3268659000168554,10758
111,304,mlp,electrical_gain_050,792,0.19823232323232323,0.10146329834598906,0.10146329834598908,6.3268659000168554,10758
111,304,mlp,electrical_gain_025,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,6.3268659000168554,10758
111,304,mlp,vibration_drift_025rms,792,1.0,1.0,1.0,6.3268659000168554,10758
111,304,mlp,vibration_drift_050rms,792,1.0,1.0,1.0,6.3268659000168554,10758
111,304,mlp,vibration_drift_100rms,792,1.0,1.0,1.0,6.3268659000168554,10758
111,304,mlp,electrical_drift_025rms,792,1.0,1.0,1.0,6.3268659000168554,10758
111,304,mlp,electrical_drift_050rms,792,1.0,1.0,1.0,6.3268659000168554,10758
111,304,mlp,electrical_drift_100rms,792,0.9974747474747475,0.9974746025368765,0.9974746025368766,6.3268659000168554,10758
111,304,resnet,clean_reextract,792,1.0,1.0,1.0,12.75950320000993,56838
111,304,resnet,vibration_missing,792,0.4154040404040404,0.36944593806560794,0.36944593806560794,12.75950320000993,56838
111,304,resnet,electrical_missing,792,0.9128787878787878,0.9106514391331134,0.9106514391331134,12.75950320000993,56838
111,304,resnet,vibration_gain_075,792,1.0,1.0,1.0,12.75950320000993,56838
111,304,resnet,vibration_gain_050,792,0.9191919191919192,0.916027860257603,0.9160278602576031,12.75950320000993,56838
111,304,resnet,vibration_gain_025,792,0.7348484848484849,0.6978846302916804,0.6978846302916804,12.75950320000993,56838
111,304,resnet,electrical_gain_075,792,0.49873737373737376,0.3331911390960051,0.3331911390960051,12.75950320000993,56838
111,304,resnet,electrical_gain_050,792,0.4772727272727273,0.31795734110567214,0.31795734110567214,12.75950320000993,56838
111,304,resnet,electrical_gain_025,792,0.4015151515151515,0.262052121923302,0.26205212192330196,12.75950320000993,56838
111,304,resnet,vibration_drift_025rms,792,1.0,1.0,1.0,12.75950320000993,56838
111,304,resnet,vibration_drift_050rms,792,1.0,1.0,1.0,12.75950320000993,56838
111,304,resnet,vibration_drift_100rms,792,1.0,1.0,1.0,12.75950320000993,56838
111,304,resnet,electrical_drift_025rms,792,1.0,1.0,1.0,12.75950320000993,56838
111,304,resnet,electrical_drift_050rms,792,1.0,1.0,1.0,12.75950320000993,56838
111,304,resnet,electrical_drift_100rms,792,0.8977272727272727,0.8957931507034593,0.8957931507034593,12.75950320000993,56838
111,304,ft_transformer,clean_reextract,792,1.0,1.0,1.0,30.0224145000102,929670
111,304,ft_transformer,vibration_missing,792,0.38762626262626265,0.2830922381596121,0.28309223815961204,30.0224145000102,929670
111,304,ft_transformer,electrical_missing,792,0.5921717171717171,0.48283805445729894,0.48283805445729877,30.0224145000102,929670
111,304,ft_transformer,vibration_gain_075,792,0.9494949494949495,0.9491639323080839,0.9491639323080838,30.0224145000102,929670
111,304,ft_transformer,vibration_gain_050,792,0.6515151515151515,0.623162402574788,0.623162402574788,30.0224145000102,929670
111,304,ft_transformer,vibration_gain_025,792,0.46464646464646464,0.3731648634149609,0.3731648634149609,30.0224145000102,929670
111,304,ft_transformer,electrical_gain_075,792,0.32323232323232326,0.2703561817523159,0.2703561817523159,30.0224145000102,929670
111,304,ft_transformer,electrical_gain_050,792,0.17045454545454544,0.0551815659307516,0.0551815659307516,30.0224145000102,929670
111,304,ft_transformer,electrical_gain_025,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,30.0224145000102,929670
111,304,ft_transformer,vibration_drift_025rms,792,1.0,1.0,1.0,30.0224145000102,929670
111,304,ft_transformer,vibration_drift_050rms,792,1.0,1.0,1.0,30.0224145000102,929670
111,304,ft_transformer,vibration_drift_100rms,792,1.0,1.0,1.0,30.0224145000102,929670
111,304,ft_transformer,electrical_drift_025rms,792,1.0,1.0,1.0,30.0224145000102,929670
111,304,ft_transformer,electrical_drift_050rms,792,0.9709595959595959,0.9708522710442025,0.9708522710442025,30.0224145000102,929670
111,304,ft_transformer,electrical_drift_100rms,792,0.4823232323232323,0.3218028344572798,0.3218028344572798,30.0224145000102,929670
111,304,tabm,clean_reextract,792,1.0,1.0,1.0,10.160266999999294,806080
111,304,tabm,vibration_missing,792,0.494949494949495,0.41730805079530264,0.4173080507953026,10.160266999999294,806080
111,304,tabm,electrical_missing,792,0.8131313131313131,0.7931200355887061,0.793120035588706,10.160266999999294,806080
111,304,tabm,vibration_gain_075,792,1.0,1.0,1.0,10.160266999999294,806080
111,304,tabm,vibration_gain_050,792,0.9936868686868687,0.9937003710581341,0.9937003710581341,10.160266999999294,806080
111,304,tabm,vibration_gain_025,792,0.8131313131313131,0.7804204764813854,0.7804204764813854,10.160266999999294,806080
111,304,tabm,electrical_gain_075,792,0.5858585858585859,0.4929063104827584,0.4929063104827584,10.160266999999294,806080
111,304,tabm,electrical_gain_050,792,0.3333333333333333,0.17777777777777778,0.17777777777777778,10.160266999999294,806080
111,304,tabm,electrical_gain_025,792,0.3333333333333333,0.17832429507328473,0.17832429507328473,10.160266999999294,806080
111,304,tabm,vibration_drift_025rms,792,1.0,1.0,1.0,10.160266999999294,806080
111,304,tabm,vibration_drift_050rms,792,1.0,1.0,1.0,10.160266999999294,806080
111,304,tabm,vibration_drift_100rms,792,1.0,1.0,1.0,10.160266999999294,806080
111,304,tabm,electrical_drift_025rms,792,1.0,1.0,1.0,10.160266999999294,806080
111,304,tabm,electrical_drift_050rms,792,0.9962121212121212,0.9962116320117095,0.9962116320117095,10.160266999999294,806080
111,304,tabm,electrical_drift_100rms,792,0.5012626262626263,0.36071537469676757,0.3607153746967676,10.160266999999294,806080
111,304,tmc,clean_reextract,792,1.0,1.0,1.0,21.166692800004967,15372
111,304,tmc,vibration_missing,792,0.9823232323232324,0.9823450939439972,0.982345093943997,21.166692800004967,15372
111,304,tmc,electrical_missing,792,0.9722222222222222,0.9721766554342518,0.9721766554342518,21.166692800004967,15372
111,304,tmc,vibration_gain_075,792,1.0,1.0,1.0,21.166692800004967,15372
111,304,tmc,vibration_gain_050,792,0.9646464646464646,0.9637645188699574,0.9637645188699573,21.166692800004967,15372
111,304,tmc,vibration_gain_025,792,0.7815656565656566,0.7451144671881571,0.745114467188157,21.166692800004967,15372
111,304,tmc,electrical_gain_075,792,0.43686868686868685,0.37487990878990135,0.3748799087899014,21.166692800004967,15372
111,304,tmc,electrical_gain_050,792,0.39646464646464646,0.3254732472038913,0.3254732472038913,21.166692800004967,15372
111,304,tmc,electrical_gain_025,792,0.3888888888888889,0.3144927536231884,0.31449275362318846,21.166692800004967,15372
111,304,tmc,vibration_drift_025rms,792,1.0,1.0,1.0,21.166692800004967,15372
111,304,tmc,vibration_drift_050rms,792,1.0,1.0,1.0,21.166692800004967,15372
111,304,tmc,vibration_drift_100rms,792,1.0,1.0,1.0,21.166692800004967,15372
111,304,tmc,electrical_drift_025rms,792,0.9911616161616161,0.9911094147211869,0.9911094147211867,21.166692800004967,15372
111,304,tmc,electrical_drift_050rms,792,0.7853535353535354,0.7452868757496405,0.7452868757496405,21.166692800004967,15372
111,304,tmc,electrical_drift_100rms,792,0.45075757575757575,0.34423970455100067,0.3442397045510008,21.166692800004967,15372
111,305,mlp,clean_reextract,792,1.0,1.0,1.0,6.317994199984241,10758
111,305,mlp,vibration_missing,792,0.4962121212121212,0.461460340705494,0.4614603407054941,6.317994199984241,10758
111,305,mlp,electrical_missing,792,0.9368686868686869,0.9380248160149814,0.9380248160149817,6.317994199984241,10758
111,305,mlp,vibration_gain_075,792,1.0,1.0,1.0,6.317994199984241,10758
111,305,mlp,vibration_gain_050,792,0.9381313131313131,0.937611675738378,0.9376116757383781,6.317994199984241,10758
111,305,mlp,vibration_gain_025,792,0.7613636363636364,0.7287209066688664,0.7287209066688665,6.317994199984241,10758
111,305,mlp,electrical_gain_075,792,0.3648989898989899,0.24658627715205408,0.24658627715205408,6.317994199984241,10758
111,305,mlp,electrical_gain_050,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,6.317994199984241,10758
111,305,mlp,electrical_gain_025,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,6.317994199984241,10758
111,305,mlp,vibration_drift_025rms,792,1.0,1.0,1.0,6.317994199984241,10758
111,305,mlp,vibration_drift_050rms,792,1.0,1.0,1.0,6.317994199984241,10758
111,305,mlp,vibration_drift_100rms,792,1.0,1.0,1.0,6.317994199984241,10758
111,305,mlp,electrical_drift_025rms,792,1.0,1.0,1.0,6.317994199984241,10758
111,305,mlp,electrical_drift_050rms,792,1.0,1.0,1.0,6.317994199984241,10758
111,305,mlp,electrical_drift_100rms,792,0.9974747474747475,0.9974747112418395,0.9974747112418396,6.317994199984241,10758
111,305,resnet,clean_reextract,792,1.0,1.0,1.0,12.707695000019157,56838
111,305,resnet,vibration_missing,792,0.5429292929292929,0.5173009179431735,0.5173009179431736,12.707695000019157,56838
111,305,resnet,electrical_missing,792,0.821969696969697,0.8078850754523992,0.8078850754523992,12.707695000019157,56838
111,305,resnet,vibration_gain_075,792,1.0,1.0,1.0,12.707695000019157,56838
111,305,resnet,vibration_gain_050,792,0.9608585858585859,0.9607023103193241,0.9607023103193241,12.707695000019157,56838
111,305,resnet,vibration_gain_025,792,0.7462121212121212,0.7095442664767543,0.7095442664767545,12.707695000019157,56838
111,305,resnet,electrical_gain_075,792,0.4154040404040404,0.2719730076578139,0.2719730076578139,12.707695000019157,56838
111,305,resnet,electrical_gain_050,792,0.33080808080808083,0.17335256320943118,0.17335256320943118,12.707695000019157,56838
111,305,resnet,electrical_gain_025,792,0.32323232323232326,0.18143233194930664,0.18143233194930664,12.707695000019157,56838
111,305,resnet,vibration_drift_025rms,792,1.0,1.0,1.0,12.707695000019157,56838
111,305,resnet,vibration_drift_050rms,792,1.0,1.0,1.0,12.707695000019157,56838
111,305,resnet,vibration_drift_100rms,792,1.0,1.0,1.0,12.707695000019157,56838
111,305,resnet,electrical_drift_025rms,792,1.0,1.0,1.0,12.707695000019157,56838
111,305,resnet,electrical_drift_050rms,792,1.0,1.0,1.0,12.707695000019157,56838
111,305,resnet,electrical_drift_100rms,792,0.8560606060606061,0.8493278535690156,0.8493278535690157,12.707695000019157,56838
111,305,ft_transformer,clean_reextract,792,0.98989898989899,0.9898987543788489,0.9898987543788488,30.632652200001758,929670
111,305,ft_transformer,vibration_missing,792,0.45580808080808083,0.4289641771825449,0.4289641771825449,30.632652200001758,929670
111,305,ft_transformer,electrical_missing,792,0.5896464646464646,0.47858000922501986,0.4785800092250198,30.632652200001758,929670
111,305,ft_transformer,vibration_gain_075,792,0.9848484848484849,0.9848683922405779,0.9848683922405778,30.632652200001758,929670
111,305,ft_transformer,vibration_gain_050,792,0.8724747474747475,0.8715708949767774,0.8715708949767774,30.632652200001758,929670
111,305,ft_transformer,vibration_gain_025,792,0.4810606060606061,0.4054243663784787,0.4054243663784787,30.632652200001758,929670
111,305,ft_transformer,electrical_gain_075,792,0.18813131313131312,0.08546038806630445,0.08546038806630445,30.632652200001758,929670
111,305,ft_transformer,electrical_gain_050,792,0.16666666666666666,0.047670639219934995,0.04767063921993499,30.632652200001758,929670
111,305,ft_transformer,electrical_gain_025,792,0.16666666666666666,0.047619047619047616,0.04761904761904762,30.632652200001758,929670
111,305,ft_transformer,vibration_drift_025rms,792,0.98989898989899,0.9898987543788489,0.9898987543788488,30.632652200001758,929670
111,305,ft_transformer,vibration_drift_050rms,792,0.9886363636363636,0.9886311440074277,0.9886311440074276,30.632652200001758,929670
111,305,ft_transformer,vibration_drift_100rms,792,0.9835858585858586,0.9835570354527988,0.9835570354527989,30.632652200001758,929670
111,305,ft_transformer,electrical_drift_025rms,792,0.9873737373737373,0.9873591346820394,0.9873591346820394,30.632652200001758,929670
111,305,ft_transformer,electrical_drift_050rms,792,0.9684343434343434,0.9684670225295787,0.9684670225295786,30.632652200001758,929670
111,305,ft_transformer,electrical_drift_100rms,792,0.5580808080808081,0.4601645921325041,0.46016459213250416,30.632652200001758,929670
111,305,tabm,clean_reextract,792,1.0,1.0,1.0,10.431207400019048,806080
111,305,tabm,vibration_missing,792,0.48358585858585856,0.416702215451747,0.416702215451747,10.431207400019048,806080
111,305,tabm,electrical_missing,792,0.7878787878787878,0.7560125668062979,0.7560125668062978,10.431207400019048,806080
111,305,tabm,vibration_gain_075,792,1.0,1.0,1.0,10.431207400019048,806080
111,305,tabm,vibration_gain_050,792,0.9722222222222222,0.9722053386578365,0.9722053386578364,10.431207400019048,806080
111,305,tabm,vibration_gain_025,792,0.7777777777777778,0.7450896186003999,0.7450896186004,10.431207400019048,806080
111,305,tabm,electrical_gain_075,792,0.5252525252525253,0.40210634449366944,0.40210634449366944,10.431207400019048,806080
111,305,tabm,electrical_gain_050,792,0.4583333333333333,0.3230096918675972,0.3230096918675972,10.431207400019048,806080
111,305,tabm,electrical_gain_025,792,0.3181818181818182,0.20194551250451873,0.20194551250451873,10.431207400019048,806080
111,305,tabm,vibration_drift_025rms,792,1.0,1.0,1.0,10.431207400019048,806080
111,305,tabm,vibration_drift_050rms,792,1.0,1.0,1.0,10.431207400019048,806080
111,305,tabm,vibration_drift_100rms,792,1.0,1.0,1.0,10.431207400019048,806080
